InvoiceDate,CustomerID,TotalAmount,Quantity,InvoiceNo,Country,Cluster
2023-05-25 11:21:00,14593.0,119.82,79,1,United Kingdom,1
2023-05-25 11:26:00,15039.0,616.85,294,1,United Kingdom,1
2023-05-25 11:34:00,13268.0,296.32,447,1,United Kingdom,1
2023-05-25 11:34:00,15882.0,75.14,58,1,United Kingdom,0
2023-05-25 11:35:00,15882.0,9.899999999999999,6,1,United Kingdom,0
2023-05-25 11:41:00,14287.0,66.0,72,1,United Kingdom,0
2023-05-25 11:44:00,14287.0,17.28,144,1,United Kingdom,0
2023-05-25 11:45:00,13069.0,117.75000000000001,37,1,United Kingdom,1
2023-05-25 11:52:00,16763.0,342.75,301,1,United Kingdom,0
2023-05-25 11:58:00,14688.0,147.46,90,1,United Kingdom,1
2023-05-25 11:59:00,14810.0,196.9,102,1,United Kingdom,1
2023-05-25 12:06:00,14680.0,62.5,30,1,United Kingdom,1
2023-05-25 12:06:00,17770.0,40.8,48,1,United Kingdom,0
2023-05-25 12:28:00,16133.0,32.42,9,1,United Kingdom,1
2023-05-25 12:34:00,15311.0,110.01,68,1,United Kingdom,1
2023-05-25 12:34:00,17770.0,52.9,30,1,United Kingdom,0
2023-05-25 12:39:00,17790.0,124.25,40,1,United Kingdom,1
2023-05-25 12:44:00,12562.0,348.0,156,1,France,1
2023-05-25 12:54:00,12681.0,471.78,350,1,France,1
2023-05-25 12:55:00,12779.0,539.41,179,1,Poland,1
2023-05-25 13:34:00,12815.0,495.36,236,1,Poland,0
2023-05-25 13:35:00,12924.0,29.6,8,1,United Kingdom,1
2023-05-25 13:36:00,17663.0,132.15,69,1,United Kingdom,1
2023-05-25 14:18:00,12839.0,306.88,286,1,United Kingdom,1
2023-05-25 14:29:00,14985.0,172.24,171,1,United Kingdom,0
2023-05-25 14:40:00,14397.0,76.8,40,1,United Kingdom,1
2023-05-25 14:44:00,14336.0,304.94,242,1,United Kingdom,1
2023-05-25 14:54:00,13599.0,313.3,140,1,United Kingdom,1
2023-05-25 15:18:00,15727.0,304.02,190,1,United Kingdom,1
2023-05-25 15:19:00,18226.0,317.59999999999997,174,1,United Kingdom,1
2023-05-25 15:31:00,15203.0,480.96,449,1,United Kingdom,1
2023-05-25 15:47:00,14009.0,314.7,142,1,United Kingdom,0
2023-05-25 15:47:00,18044.0,77.52,26,1,United Kingdom,1
2023-05-25 15:54:00,14415.0,387.1,188,1,United Kingdom,1
2023-05-25 16:01:00,14522.0,67.30999999999999,76,1,United Kingdom,0
2023-05-25 16:08:00,14085.0,311.5,170,1,United Kingdom,1
2023-05-25 16:28:00,16448.0,188.89000000000001,78,1,United Kingdom,0
2023-05-25 17:12:00,16161.0,219.46,110,1,United Kingdom,1
2023-05-25 17:31:00,14584.0,220.38,104,1,United Kingdom,0
2023-05-26 08:38:00,16678.0,301.35,199,1,United Kingdom,1
2023-05-26 09:17:00,12613.0,447.83000000000004,191,1,Germany,1
2023-05-26 09:18:00,12613.0,63.43000000000001,43,1,Germany,1
2023-05-26 09:33:00,12974.0,144.8,24,1,United Kingdom,0
2023-05-26 09:45:00,15805.0,385.81,257,1,United Kingdom,1
2023-05-26 10:03:00,15281.0,48.1,18,1,United Kingdom,1
2023-05-26 10:09:00,15658.0,418.95,115,1,United Kingdom,0
2023-05-26 10:13:00,12910.0,57.900000000000006,26,1,United Kingdom,1
2023-05-26 10:25:00,16449.0,291.0,130,1,United Kingdom,0
2023-05-26 10:41:00,12654.0,123.05,40,1,Germany,1
2023-05-26 10:43:00,12654.0,48.099999999999994,34,1,Germany,1
2023-05-26 10:43:00,16873.0,546.88,218,1,United Kingdom,1
2023-05-26 11:16:00,12942.0,137.77,35,1,United Kingdom,1
2023-05-26 11:36:00,16837.0,75.0,32,1,United Kingdom,1
2023-05-26 11:37:00,16837.0,269.5,142,1,United Kingdom,1
2023-05-26 11:38:00,16837.0,341.6,131,1,United Kingdom,1
2023-05-26 11:40:00,14911.0,432.44,304,1,EIRE,1
2023-05-26 11:43:00,14911.0,5.8,4,1,EIRE,1
2023-05-26 11:51:00,16356.0,107.67,48,1,United Kingdom,0
2023-05-26 12:00:00,12987.0,254.35000000000002,107,1,United Kingdom,0
2023-05-26 12:12:00,14911.0,5.8,4,1,EIRE,1
2023-05-26 12:38:00,12547.0,48.4,25,1,Spain,0
2023-05-26 12:41:00,12720.0,215.51999999999998,186,1,Germany,1
2023-05-26 12:46:00,14210.0,316.8,108,1,United Kingdom,1
2023-05-26 12:52:00,15189.0,95.80000000000001,20,1,United Kingdom,1
2023-05-26 13:01:00,17059.0,329.01,154,1,United Kingdom,1
2023-05-26 13:13:00,16838.0,196.73000000000002,92,1,United Kingdom,0
2023-05-26 13:16:00,14816.0,21.85,3,1,United Kingdom,0
2023-05-26 13:21:00,15005.0,252.32999999999998,171,1,United Kingdom,1
2023-05-26 13:26:00,15852.0,103.21000000000001,38,1,United Kingdom,0
2023-05-26 13:34:00,16609.0,790.2,314,1,United Kingdom,1
2023-05-26 14:01:00,17550.0,40.64,18,1,United Kingdom,0
2023-05-26 14:08:00,15622.0,302.8,68,1,United Kingdom,1
2023-05-26 14:09:00,13199.0,162.84,120,2,United Kingdom,1
2023-05-26 14:09:00,15622.0,107.4,44,1,United Kingdom,1
2023-05-26 14:09:00,17550.0,10.5,5,1,United Kingdom,0
2023-05-26 14:17:00,12937.0,210.8,76,1,United Kingdom,1
2023-05-26 14:20:00,16624.0,282.83,108,1,United Kingdom,0
2023-05-26 14:21:00,15785.0,227.22,169,1,United Kingdom,1
2023-05-26 14:45:00,16843.0,309.41,163,1,United Kingdom,1
2023-05-26 14:53:00,12493.0,232.5,88,1,France,0
2023-05-26 15:19:00,14646.0,37.44,36,1,Netherlands,1
2023-05-26 15:30:00,16092.0,282.86,234,1,United Kingdom,0
2023-05-26 16:11:00,15241.0,201.97,172,1,United Kingdom,1
2023-05-26 16:25:00,13015.0,488.67,237,1,United Kingdom,1
2023-05-26 16:30:00,14584.0,190.62,75,1,United Kingdom,0
2023-05-26 16:30:00,18232.0,107.85000000000001,57,1,United Kingdom,0
2023-05-26 17:15:00,14056.0,374.29,126,1,United Kingdom,1
2023-05-26 17:16:00,12684.0,228.56,186,1,France,1
2023-05-26 18:17:00,14740.0,555.71,251,1,United Kingdom,0
2023-05-26 19:13:00,13911.0,210.9,446,1,United Kingdom,1
2023-05-26 19:38:00,18073.0,63.0,28,1,United Kingdom,0
2023-05-26 19:49:00,17450.0,70.08,96,1,United Kingdom,1
2023-05-27 09:15:00,17739.0,25.200000000000003,12,1,United Kingdom,1
2023-05-27 09:32:00,16839.0,95.4,50,1,United Kingdom,1
2023-05-27 09:39:00,16369.0,354.45,199,1,United Kingdom,1
2023-05-27 09:48:00,15172.0,179.8,286,1,United Kingdom,1
2023-05-27 10:15:00,17042.0,222.18,120,1,United Kingdom,1
2023-05-27 10:16:00,14828.0,36.0,100,1,United Kingdom,0
2023-05-27 10:20:00,15249.0,488.99,217,1,United Kingdom,1
2023-05-27 10:29:00,12633.0,626.73,337,1,Germany,1
2023-05-27 10:37:00,14280.0,134.04,52,1,United Kingdom,0
2023-05-27 10:41:00,13488.0,391.51,195,1,United Kingdom,1
2023-05-27 11:41:00,14194.0,603.11,359,1,United Kingdom,1
2023-05-27 12:23:00,16133.0,54.900000000000006,22,1,United Kingdom,1
2023-05-27 12:26:00,17345.0,82.79,46,1,United Kingdom,1
2023-05-27 12:29:00,15104.0,652.8,417,1,United Kingdom,0
2023-05-27 12:29:00,17345.0,45.54,16,1,United Kingdom,1
2023-05-27 12:41:00,16275.0,559.87,336,1,United Kingdom,0
2023-05-27 12:47:00,14735.0,41.6,20,1,United Kingdom,1
2023-05-27 12:48:00,14735.0,10.2,12,1,United Kingdom,1
2023-05-27 12:54:00,12748.0,12.850000000000001,4,1,United Kingdom,1
2023-05-27 13:00:00,16726.0,191.4,68,1,United Kingdom,1
2023-05-27 13:16:00,13018.0,366.87,313,1,United Kingdom,1
2023-05-27 13:26:00,13232.0,260.21,173,1,United Kingdom,1
2023-05-27 13:29:00,12971.0,65.9,18,1,United Kingdom,1
2023-05-27 13:30:00,12971.0,30.6,36,1,United Kingdom,1
2023-05-27 13:30:00,14338.0,528.97,330,1,United Kingdom,0
2023-05-27 13:32:00,15402.0,395.63,215,1,United Kingdom,0
2023-05-27 13:34:00,12876.0,527.83,539,1,Belgium,0
2023-05-27 13:49:00,12494.0,403.09000000000003,157,1,France,1
2023-05-27 13:49:00,15311.0,50.04,28,1,United Kingdom,1
2023-05-27 13:53:00,16016.0,127.19,58,1,United Kingdom,1
2023-05-27 14:01:00,17841.0,157.57999999999998,111,1,United Kingdom,1
2023-05-27 14:22:00,18242.0,263.65999999999997,146,1,United Kingdom,0
2023-05-27 14:29:00,12748.0,25.480000000000004,37,1,United Kingdom,1
2023-05-27 14:29:00,14447.0,336.03000000000003,177,1,United Kingdom,1
2023-05-27 14:44:00,14092.0,327.66,130,1,United Kingdom,1
2023-05-27 14:48:00,14227.0,827.48,472,2,United Kingdom,1
2023-05-27 14:49:00,14227.0,17.4,12,1,United Kingdom,1
2023-05-27 14:50:00,14227.0,179.67000000000002,87,1,United Kingdom,1
2023-05-27 14:55:00,17412.0,120.7,56,1,United Kingdom,1
2023-05-27 15:32:00,14625.0,314.1,80,1,United Kingdom,0
2023-05-27 15:57:00,15867.0,252.3,208,1,United Kingdom,1
2023-05-27 16:00:00,14560.0,17.4,12,1,United Kingdom,1
2023-05-27 16:17:00,16034.0,75.0,36,1,United Kingdom,0
2023-05-27 16:24:00,17961.0,94.41,21,1,United Kingdom,1
2023-05-27 16:30:00,14976.0,128.74,34,1,United Kingdom,1
2023-05-27 17:14:00,14031.0,305.95,141,1,United Kingdom,1
2023-05-29 10:40:00,17819.0,24.9,2,1,United Kingdom,0
2023-05-29 10:57:00,15046.0,216.47,149,1,United Kingdom,1
2023-05-29 11:03:00,16444.0,121.0,61,1,United Kingdom,1
2023-05-29 11:05:00,16889.0,350.06,250,1,United Kingdom,0
2023-05-29 11:34:00,16931.0,161.58,125,1,United Kingdom,1
2023-05-29 11:59:00,17613.0,55.2,16,1,United Kingdom,1
2023-05-29 12:06:00,17613.0,415.04,210,1,United Kingdom,1
2023-05-29 12:16:00,17152.0,39.6,31,1,United Kingdom,0
2023-05-29 12:26:00,12426.0,510.73,254,1,Germany,0
2023-05-29 12:35:00,14451.0,360.0,204,1,United Kingdom,0
2023-05-29 12:48:00,14823.0,68.65,16,1,United Kingdom,0
2023-05-29 13:32:00,15897.0,9.21,15,1,United Kingdom,0
2023-05-29 13:50:00,15897.0,102.34,116,1,United Kingdom,0
2023-05-29 13:57:00,16567.0,147.0,100,1,United Kingdom,0
2023-05-29 14:03:00,14823.0,142.0,32,1,United Kingdom,0
2023-05-29 14:08:00,16686.0,382.14,406,1,United Kingdom,1
2023-05-29 14:13:00,17051.0,247.14000000000001,184,1,United Kingdom,0
2023-05-29 14:18:00,14606.0,149.01,72,1,United Kingdom,1
2023-05-29 14:23:00,18109.0,161.71,82,1,United Kingdom,1
2023-05-29 14:28:00,16407.0,194.4,92,1,United Kingdom,1
2023-05-29 15:35:00,15925.0,207.15,93,1,United Kingdom,0
2023-05-29 15:35:00,16746.0,321.96000000000004,226,1,United Kingdom,1
2023-05-29 15:44:00,15547.0,407.43,198,1,United Kingdom,1
2023-05-31 08:03:00,18232.0,263.13,113,1,United Kingdom,0
2023-05-31 08:32:00,16566.0,37.5,30,1,United Kingdom,1
2023-05-31 08:50:00,17682.0,350.12,180,1,United Kingdom,1
2023-05-31 09:36:00,12787.0,158.1,65,1,Netherlands,0
2023-05-31 09:37:00,13549.0,105.35,53,1,United Kingdom,1
2023-05-31 09:38:00,16656.0,30.0,8,1,United Kingdom,0
2023-05-31 10:32:00,17340.0,320.22,198,1,United Kingdom,1
2023-05-31 10:43:00,16168.0,75.0,20,1,United Kingdom,1
2023-05-31 10:43:00,16814.0,366.35,222,1,United Kingdom,1
2023-05-31 10:45:00,16558.0,613.54,471,1,United Kingdom,1
2023-05-31 11:09:00,13113.0,71.5,38,1,United Kingdom,1
2023-05-31 11:14:00,16801.0,162.05,23,1,United Kingdom,0
2023-05-31 11:21:00,17648.0,474.02,114,1,United Kingdom,1
2023-05-31 11:22:00,17648.0,49.5,6,1,United Kingdom,1
2023-05-31 11:36:00,15863.0,9.2,2,1,United Kingdom,0
2023-05-31 11:39:00,16470.0,129.32,71,1,United Kingdom,1
2023-05-31 12:11:00,13900.0,374.87,275,1,United Kingdom,0
2023-05-31 12:42:00,17975.0,147.48,44,1,United Kingdom,1
2023-05-31 12:50:00,12748.0,170.02,92,1,United Kingdom,1
2023-05-31 13:08:00,16483.0,139.35,44,1,United Kingdom,0
2023-05-31 13:15:00,12720.0,74.96,32,1,Germany,1
2023-05-31 13:17:00,13398.0,457.34,281,1,United Kingdom,0
2023-05-31 13:32:00,12540.0,788.09,537,1,Spain,1
2023-05-31 13:32:00,12682.0,275.96,128,1,France,1
2023-05-31 13:45:00,13070.0,228.8,110,1,United Kingdom,0
2023-05-31 13:50:00,14819.0,39.72,12,1,United Kingdom,0
2023-05-31 13:58:00,17454.0,104.0,50,1,United Kingdom,0
2023-05-31 14:14:00,12594.0,487.55,225,1,Italy,1
2023-05-31 14:14:00,12790.0,324.92,166,1,Netherlands,0
2023-05-31 14:18:00,18231.0,520.42,137,1,United Kingdom,0
2023-05-31 14:19:00,16023.0,322.85,175,1,United Kingdom,1
2023-05-31 14:34:00,17841.0,197.55,160,1,United Kingdom,1
2023-05-31 14:37:00,16434.0,201.26999999999998,123,1,United Kingdom,1
2023-05-31 14:48:00,17725.0,225.67000000000002,153,1,United Kingdom,1
2023-05-31 14:48:00,18190.0,113.0,38,1,United Kingdom,0
2023-05-31 14:55:00,13571.0,120.59,107,1,United Kingdom,1
2023-05-31 15:16:00,16919.0,249.8,163,1,United Kingdom,1
2023-05-31 15:22:00,15163.0,85.7,34,1,United Kingdom,0
2023-05-31 15:26:00,13481.0,313.71000000000004,165,1,United Kingdom,1
2023-05-31 15:26:00,18204.0,549.43,392,1,United Kingdom,1
2023-05-31 15:30:00,15241.0,272.1,252,1,United Kingdom,1
2023-05-31 15:32:00,16810.0,250.14000000000001,102,1,United Kingdom,0
2023-05-31 15:41:00,13505.0,746.4,360,1,Switzerland,1
2023-06-01 07:37:00,15643.0,39.45,7,1,United Kingdom,0
2023-06-01 07:38:00,15643.0,170.05,43,1,United Kingdom,0
2023-06-01 08:38:00,14842.0,1268.8,604,1,United Kingdom,1
2023-06-01 09:06:00,15124.0,90.75,89,1,United Kingdom,0
2023-06-01 09:18:00,14646.0,42.2,14,1,Netherlands,1
2023-06-01 09:26:00,12423.0,41.96,33,1,Belgium,1
2023-06-01 10:15:00,12473.0,549.34,550,1,Germany,1
2023-06-01 11:13:00,16422.0,35.400000000000006,12,1,United Kingdom,1
2023-06-01 11:27:00,15240.0,313.28000000000003,169,1,United Kingdom,1
2023-06-01 11:52:00,15916.0,113.35,65,1,United Kingdom,1
2023-06-01 12:05:00,14606.0,109.36999999999999,57,1,United Kingdom,1
2023-06-01 12:05:00,17315.0,203.21,165,1,United Kingdom,1
2023-06-01 12:10:00,16969.0,397.36,388,1,United Kingdom,0
2023-06-01 12:11:00,16813.0,110.55,66,1,United Kingdom,1
2023-06-01 12:13:00,17191.0,354.82,160,1,United Kingdom,1
2023-06-01 12:19:00,16818.0,421.73,253,1,United Kingdom,1
2023-06-01 12:33:00,14597.0,37.5,30,1,United Kingdom,1
2023-06-01 12:46:00,13917.0,65.38,38,1,United Kingdom,0
2023-06-01 12:54:00,14515.0,230.15,92,1,United Kingdom,1
2023-06-01 13:07:00,15039.0,213.86,151,1,United Kingdom,1
2023-06-01 13:32:00,14377.0,125.45,11,1,United Kingdom,0
2023-06-01 13:40:00,16424.0,133.56,88,1,United Kingdom,0
2023-06-01 13:52:00,13475.0,153.3,78,1,United Kingdom,0
2023-06-01 14:12:00,14800.0,198.46,198,1,United Kingdom,1
2023-06-01 14:42:00,14315.0,258.3,118,1,United Kingdom,1
2023-06-01 14:57:00,17472.0,259.27,169,1,United Kingdom,0
2023-06-01 15:12:00,13062.0,133.5,39,1,United Kingdom,0
2023-06-01 15:28:00,17596.0,374.31,518,1,United Kingdom,1
2023-06-01 15:31:00,13069.0,6.6,4,1,United Kingdom,1
2023-06-01 15:34:00,13263.0,161.87,81,1,United Kingdom,1
2023-06-01 15:47:00,15192.0,359.99,411,1,United Kingdom,0
2023-06-01 16:03:00,17757.0,122.74000000000001,64,1,United Kingdom,1
2023-06-01 16:12:00,15611.0,49.6,8,1,United Kingdom,1
2023-06-01 17:42:00,16348.0,127.62,66,1,United Kingdom,1
2023-06-02 09:02:00,17162.0,233.92,135,1,United Kingdom,1
2023-06-02 09:03:00,17162.0,47.75,6,1,United Kingdom,1
2023-06-02 09:04:00,12709.0,620.16,471,1,Germany,1
2023-06-02 09:04:00,17162.0,64.3,42,1,United Kingdom,1
2023-06-02 09:37:00,14298.0,1996.78,2286,1,United Kingdom,1
2023-06-02 09:40:00,14298.0,51.0,36,1,United Kingdom,1
2023-06-02 09:42:00,14298.0,66.44,56,1,United Kingdom,1
2023-06-02 10:00:00,15078.0,345.7,188,1,United Kingdom,1
2023-06-02 10:39:00,16484.0,285.7,152,1,United Kingdom,0
2023-06-02 11:33:00,13334.0,1071.4,514,1,United Kingdom,1
2023-06-02 11:42:00,15918.0,192.23,87,1,United Kingdom,0
2023-06-02 11:45:00,15311.0,67.68,31,1,United Kingdom,1
2023-06-02 12:04:00,14389.0,311.14,189,1,United Kingdom,0
2023-06-02 12:06:00,15184.0,235.23000000000002,73,1,United Kingdom,1
2023-06-02 12:08:00,16729.0,294.69,262,1,United Kingdom,1
2023-06-02 12:08:00,17652.0,811.36,388,1,United Kingdom,1
2023-06-02 12:37:00,13408.0,117.0,100,1,United Kingdom,1
2023-06-02 12:46:00,15838.0,34.56,48,1,United Kingdom,1
2023-06-02 13:22:00,16928.0,156.2,118,1,United Kingdom,1
2023-06-02 14:04:00,18135.0,33.5,16,1,United Kingdom,0
2023-06-02 14:15:00,14453.0,119.93,49,1,United Kingdom,0
2023-06-02 14:28:00,17900.0,79.8,49,1,United Kingdom,0
2023-06-02 14:30:00,13437.0,1390.05,395,1,United Kingdom,1
2023-06-02 14:38:00,17900.0,32.4,24,1,United Kingdom,0
2023-06-02 15:13:00,12517.0,766.95,420,1,Germany,1
2023-06-02 15:22:00,15658.0,7.5,2,1,United Kingdom,0
2023-06-02 15:48:00,17719.0,305.85,115,1,United Kingdom,1
2023-06-02 16:26:00,14543.0,29.75,9,1,United Kingdom,1
2023-06-02 16:59:00,14221.0,30.0,24,1,United Kingdom,1
2023-06-02 17:00:00,14221.0,676.45,434,1,United Kingdom,1
2023-06-02 17:03:00,12971.0,47.239999999999995,68,1,United Kingdom,1
2023-06-02 17:04:00,12971.0,94.68,72,1,United Kingdom,1
2023-06-02 17:23:00,16529.0,411.0,183,1,United Kingdom,0
2023-06-02 17:41:00,15555.0,123.74999999999999,70,1,United Kingdom,1
2023-06-02 17:50:00,14088.0,422.15,149,1,United Kingdom,1
2023-06-02 17:51:00,14088.0,139.78,40,1,United Kingdom,1
2023-06-02 18:06:00,12676.0,121.55,54,1,Sweden,1
2023-06-02 19:17:00,17531.0,296.7,136,1,United Kingdom,0
2023-06-02 19:50:00,17231.0,393.59,263,1,United Kingdom,1
2023-06-03 07:48:00,12775.0,315.4,257,1,Netherlands,1
2023-06-03 08:54:00,13294.0,390.09,136,1,United Kingdom,0
2023-06-03 09:30:00,16239.0,296.9,178,1,United Kingdom,0
2023-06-03 09:46:00,13069.0,3.3,2,1,United Kingdom,1
2023-06-03 09:50:00,17994.0,228.63,169,1,United Kingdom,0
2023-06-03 10:06:00,16230.0,266.1,170,1,United Kingdom,0
2023-06-03 10:08:00,14500.0,42.45,7,1,United Kingdom,0
2023-06-03 10:15:00,14408.0,164.63,152,1,United Kingdom,1
2023-06-03 10:17:00,12601.0,68.1,23,1,Germany,0
2023-06-03 10:19:00,15498.0,458.54,245,1,United Kingdom,1
2023-06-03 10:20:00,15498.0,17.0,2,1,United Kingdom,1
2023-06-03 10:29:00,13458.0,469.06,256,1,United Kingdom,1
2023-06-03 10:37:00,12779.0,25.0,4,1,Poland,1
2023-06-03 11:33:00,12455.0,264.4,107,1,Spain,1
2023-06-03 11:42:00,16117.0,232.21,130,1,United Kingdom,0
2023-06-03 11:46:00,16701.0,58.5,59,1,United Kingdom,1
2023-06-03 11:59:00,14700.0,446.05,225,1,United Kingdom,1
2023-06-03 12:17:00,16593.0,185.9,37,1,United Kingdom,0
2023-06-03 12:26:00,12359.0,866.92,324,1,Cyprus,1
2023-06-03 12:35:00,15189.0,98.46000000000001,78,1,United Kingdom,1
2023-06-03 12:39:00,17722.0,357.3,90,1,United Kingdom,1
2023-06-03 13:05:00,13248.0,387.46999999999997,251,1,United Kingdom,0
2023-06-03 13:43:00,16942.0,330.28000000000003,107,1,United Kingdom,1
2023-06-03 14:24:00,16967.0,319.02,333,1,United Kingdom,0
2023-06-03 14:26:00,13695.0,226.95999999999998,160,1,United Kingdom,1
2023-06-03 14:33:00,15737.0,204.85000000000002,79,1,United Kingdom,1
2023-06-03 14:42:00,17068.0,312.75,137,1,United Kingdom,1
2023-06-03 14:44:00,15405.0,84.14,61,1,United Kingdom,0
2023-06-03 15:03:00,16659.0,39.12,72,1,United Kingdom,0
2023-06-03 15:07:00,13885.0,107.65,23,1,United Kingdom,0
2023-06-03 15:31:00,15812.0,289.46,147,1,United Kingdom,0
2023-06-03 15:32:00,15508.0,114.68,49,1,United Kingdom,0
2023-06-03 15:37:00,15508.0,151.48,42,1,United Kingdom,0
2023-06-03 15:43:00,15508.0,15.0,4,1,United Kingdom,0
2023-06-03 16:39:00,16186.0,250.14,210,1,United Kingdom,1
2023-06-03 16:45:00,16880.0,269.88,168,1,United Kingdom,1
2023-06-03 17:07:00,13435.0,117.92,202,1,United Kingdom,1
2023-06-05 10:12:00,17708.0,156.48,58,1,United Kingdom,0
2023-06-05 10:37:00,18198.0,20.4,8,1,United Kingdom,1
2023-06-05 10:41:00,17071.0,252.19,102,1,United Kingdom,1
2023-06-05 10:47:00,17690.0,495.83,224,1,United Kingdom,1
2023-06-05 10:50:00,17706.0,302.42,100,1,United Kingdom,1
2023-06-05 10:54:00,13131.0,205.5,116,1,United Kingdom,0
2023-06-05 10:58:00,14891.0,449.38,434,1,United Kingdom,0
2023-06-05 11:02:00,16682.0,144.17999999999998,158,1,United Kingdom,1
2023-06-05 11:14:00,15038.0,116.09,32,1,United Kingdom,1
2023-06-05 11:21:00,13576.0,44.730000000000004,27,1,United Kingdom,1
2023-06-05 11:29:00,15796.0,273.13,105,1,United Kingdom,1
2023-06-05 11:36:00,12468.0,438.15000000000003,215,1,Germany,0
2023-06-05 11:37:00,16923.0,503.17,209,1,United Kingdom,1
2023-06-05 11:40:00,14709.0,332.9,136,1,United Kingdom,1
2023-06-05 11:42:00,14364.0,108.3,52,1,United Kingdom,0
2023-06-05 11:44:00,14364.0,21.85,3,1,United Kingdom,0
2023-06-05 11:53:00,12678.0,169.2,216,1,France,1
2023-06-05 12:12:00,14682.0,31.200000000000003,48,1,United Kingdom,0
2023-06-05 12:12:00,15722.0,243.8,96,1,United Kingdom,1
2023-06-05 12:16:00,16458.0,166.3,112,1,United Kingdom,1
2023-06-05 12:28:00,17675.0,239.46,86,1,United Kingdom,1
2023-06-05 12:37:00,15453.0,197.09,97,1,United Kingdom,1
2023-06-05 12:39:00,14512.0,148.95999999999998,72,1,United Kingdom,0
2023-06-05 12:44:00,14472.0,201.45,117,1,United Kingdom,1
2023-06-05 12:48:00,13668.0,252.81,120,1,United Kingdom,1
2023-06-05 12:51:00,15108.0,387.05,127,1,European Community,0
2023-06-05 12:51:00,16883.0,148.7,50,1,United Kingdom,0
2023-06-05 12:59:00,13089.0,135.74,70,1,United Kingdom,1
2023-06-05 13:05:00,14621.0,330.61,152,1,United Kingdom,1
2023-06-05 13:08:00,17735.0,873.85,581,1,United Kingdom,1
2023-06-05 13:09:00,17735.0,228.3,118,1,United Kingdom,1
2023-06-05 13:13:00,12681.0,501.11,287,1,France,1
2023-06-05 13:16:00,17811.0,34.85,23,1,United Kingdom,1
2023-06-05 13:24:00,13637.0,262.25,139,1,United Kingdom,1
2023-06-05 13:29:00,15245.0,287.34000000000003,342,1,United Kingdom,0
2023-06-05 13:32:00,14696.0,247.79,173,1,United Kingdom,1
2023-06-05 13:44:00,13610.0,124.65,69,1,United Kingdom,1
2023-06-05 13:45:00,12662.0,493.68,290,1,Germany,1
2023-06-05 13:46:00,13742.0,271.3,48,1,United Kingdom,1
2023-06-05 13:48:00,16963.0,110.55000000000001,35,1,United Kingdom,0
2023-06-05 14:04:00,15704.0,342.49,181,1,United Kingdom,0
2023-06-05 14:06:00,13682.0,59.5,10,1,United Kingdom,0
2023-06-05 14:06:00,14159.0,411.53,425,1,United Kingdom,1
2023-06-05 14:18:00,13862.0,300.2,206,1,United Kingdom,1
2023-06-05 14:20:00,17346.0,165.63,193,1,United Kingdom,1
2023-06-05 14:38:00,16654.0,35.400000000000006,12,1,United Kingdom,0
2023-06-05 14:45:00,17841.0,372.36,199,1,United Kingdom,1
2023-06-05 15:01:00,15005.0,296.32,279,1,United Kingdom,1
2023-06-05 15:06:00,15298.0,538.76,354,1,United Kingdom,1
2023-06-05 15:19:00,14659.0,216.63,91,1,United Kingdom,1
2023-06-05 15:25:00,17050.0,459.75,306,1,United Kingdom,1
2023-06-05 15:25:00,17589.0,521.15,322,1,United Kingdom,1
2023-06-05 15:29:00,12727.0,231.18,194,1,France,1
2023-06-05 15:36:00,15152.0,711.25,426,1,United Kingdom,1
2023-06-05 15:36:00,15462.0,60.0,40,1,United Kingdom,0
2023-06-05 15:37:00,12449.0,768.9300000000001,384,1,Belgium,1
2023-06-05 15:46:00,12417.0,392.19,131,1,Belgium,1
2023-06-05 15:46:00,15349.0,366.11,250,1,United Kingdom,0
2023-06-05 15:47:00,14466.0,138.75,129,1,United Kingdom,1
2023-06-05 15:53:00,15301.0,487.05,217,1,United Kingdom,1
2023-06-05 15:54:00,15301.0,114.06,66,1,United Kingdom,1
2023-06-05 16:02:00,13983.0,57.19,86,1,United Kingdom,1
2023-06-05 16:05:00,13983.0,10.5,25,1,United Kingdom,1
2023-06-06 08:04:00,13865.0,159.22,58,1,United Kingdom,1
2023-06-06 09:01:00,14312.0,260.57,145,1,United Kingdom,1
2023-06-06 09:03:00,13534.0,304.28000000000003,178,1,United Kingdom,1
2023-06-06 09:04:00,16906.0,79.54,22,1,United Kingdom,1
2023-06-06 09:12:00,14232.0,218.99,133,1,United Kingdom,1
2023-06-06 09:13:00,15687.0,277.0,128,1,United Kingdom,1
2023-06-06 09:16:00,16849.0,124.57,33,1,United Kingdom,0
2023-06-06 09:36:00,12802.0,427.58,314,1,Netherlands,0
2023-06-06 09:39:00,17690.0,75.0,60,1,United Kingdom,1
2023-06-06 09:59:00,15073.0,316.5,190,1,United Kingdom,1
2023-06-06 10:04:00,14215.0,176.16,132,1,United Kingdom,1
2023-06-06 10:06:00,16298.0,114.3,50,1,United Kingdom,0
2023-06-06 10:09:00,13880.0,312.94,122,1,United Kingdom,1
2023-06-06 11:26:00,16235.0,277.83,141,1,United Kingdom,1
2023-06-06 11:36:00,16209.0,262.11,273,1,United Kingdom,0
2023-06-06 11:37:00,16612.0,428.85,197,1,United Kingdom,1
2023-06-06 11:46:00,12748.0,13.0,20,1,United Kingdom,1
2023-06-06 11:55:00,16103.0,221.3,86,1,United Kingdom,1
2023-06-06 11:57:00,15805.0,130.44,212,1,United Kingdom,1
