CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,Unique_Products,Customer_Lifetime,Country,Cluster,R_Score,F_Score,M_Score,RFM_Score,CLV_Estimate
15676.0,19,3,3274.06,16.45256281407035,190,265,United Kingdom,1,4,4,5,445,900.7778140703518
15677.0,49,1,612.68,19.14625,32,0,United Kingdom,0,3,2,3,323,139.76762499999998
15678.0,53,1,290.3,26.39090909090909,11,0,United Kingdom,0,3,2,2,322,178.38299663299665
15679.0,24,4,781.28,7.102545454545455,98,158,United Kingdom,1,4,4,4,444,414.78865454545456
15680.0,9,3,1226.28,16.135263157894737,61,356,United Kingdom,1,5,4,4,544,1766.8113157894736
15681.0,25,5,934.06,21.22863636363636,25,255,United Kingdom,1,4,4,4,444,1490.0869755244753
15683.0,117,1,193.75,19.375,10,0,United Kingdom,0,2,2,2,222,59.931144067796616
15687.0,9,9,2942.1,17.830909090909092,119,321,United Kingdom,1,5,5,5,555,5857.453636363637
15689.0,120,2,173.1,21.6375,8,241,United Kingdom,0,2,3,1,231,130.54028925619835
15690.0,4,2,192.96,10.72,18,96,United Kingdom,0,5,3,2,532,1565.1200000000001
15692.0,28,1,191.04,15.92,12,0,United Kingdom,0,4,2,2,422,200.37241379310345
15694.0,8,10,526.6,18.807142857142857,24,364,United Kingdom,1,5,5,3,553,7627.341269841269
15695.0,267,2,409.98,18.635454545454547,22,0,United Kingdom,0,1,3,3,133,50.76075305291724
15696.0,33,8,2676.51,15.744176470588236,139,293,United Kingdom,1,4,5,5,455,1352.146920415225
15699.0,18,1,309.65,17.202777777777776,18,0,United Kingdom,0,4,2,2,422,330.4744152046783
15700.0,172,2,696.68,8.10093023255814,85,1,United Kingdom,0,2,3,4,234,34.18311601021642
15701.0,2,4,1542.14,6.506919831223629,193,108,United Kingdom,1,5,4,5,545,3166.700984528833
15703.0,265,1,104.4,26.1,4,0,United Kingdom,0,1,2,1,121,35.81390977443609
15704.0,140,4,1687.54,15.62537037037037,78,75,United Kingdom,0,2,4,5,245,161.79461518255843
15705.0,201,1,83.1,16.619999999999997,5,0,United Kingdom,0,1,2,1,121,30.031188118811876
15706.0,65,3,902.16,17.02188679245283,49,51,United Kingdom,0,3,4,4,344,282.408576329331
15707.0,35,4,900.58,4.228075117370892,126,51,United Kingdom,0,3,4,4,344,171.4719353155973
15708.0,41,7,3137.2400000000002,11.04661971830986,124,328,United Kingdom,1,3,5,5,355,672.0026995305165
15709.0,284,1,133.25,22.208333333333332,6,0,United Kingdom,0,1,2,1,121,28.442251461988302
15712.0,9,4,871.0,17.07843137254902,40,278,United Kingdom,1,5,4,4,544,2493.450980392157
15713.0,143,2,303.6,16.866666666666667,18,222,United Kingdom,0,2,3,2,232,85.50462962962963
15714.0,12,2,330.88,9.453714285714286,34,66,United Kingdom,0,5,3,2,532,530.8624175824176
15716.0,146,4,908.09,7.896434782608696,98,223,United Kingdom,1,2,4,4,244,78.42717539189589
15717.0,234,1,150.3,21.47142857142857,7,0,United Kingdom,0,1,2,1,121,33.34924012158054
15719.0,33,13,5045.61,5.384855923159018,299,304,United Kingdom,1,4,5,5,455,751.5041575114569
15720.0,24,1,536.33,4.223070866141732,127,0,United Kingdom,0,4,2,3,423,61.65683464566929
15721.0,12,1,436.28,4.847555555555555,79,0,United Kingdom,0,5,2,3,523,136.10444444444443
15722.0,36,4,952.22,17.633703703703706,37,254,United Kingdom,1,3,4,4,344,695.8164164164165
15723.0,365,1,203.1,4.953658536585365,37,0,United Kingdom,0,1,2,2,122,4.9401239504198315
15724.0,201,2,218.25,19.84090909090909,11,83,United Kingdom,0,1,3,2,132,71.70229522952295
15725.0,15,1,415.25,12.9765625,32,0,United Kingdom,0,4,2,3,423,296.02783203125
15727.0,17,7,4263.16,14.550034129692833,210,342,United Kingdom,1,4,5,5,455,2065.296511186955
15729.0,213,1,85.0,17.0,5,0,United Kingdom,0,1,2,1,121,28.99532710280374
15730.0,66,3,1120.88,16.01257142857143,68,140,United Kingdom,0,3,4,4,344,261.69799573560766
15732.0,212,2,294.12,21.00857142857143,13,159,United Kingdom,0,1,3,2,132,72.00120724346077
15733.0,283,1,162.3,16.23,10,0,United Kingdom,0,1,2,1,121,20.858978873239437
15734.0,115,2,437.2,23.010526315789473,19,85,United Kingdom,0,2,3,3,233,144.8076225045372
15737.0,15,8,1205.1200000000001,16.73777777777778,60,228,United Kingdom,1,4,5,4,454,3054.6444444444446
15738.0,19,16,2717.39,19.40992857142857,43,353,United Kingdom,1,4,5,5,455,5667.699142857142
15739.0,66,1,77.6,25.866666666666664,3,0,United Kingdom,0,3,2,1,321,140.91542288557213
15740.0,49,1,154.88,17.20888888888889,9,0,United Kingdom,0,3,2,1,321,125.62488888888889
15743.0,16,4,784.46,8.914318181818182,59,168,United Kingdom,1,4,4,4,444,765.5826203208555
15744.0,78,1,34.8,11.6,3,0,United Kingdom,0,2,2,1,221,53.59493670886076
15745.0,19,4,1035.19,16.97032786885246,57,217,United Kingdom,1,4,4,4,444,1238.8339344262297
15746.0,134,1,196.88,7.031428571428571,28,0,United Kingdom,0,2,2,2,222,19.01089947089947
15747.0,13,3,765.24,8.502666666666666,51,160,United Kingdom,1,5,4,4,544,665.03
15748.0,40,1,149.31,7.11,19,0,United Kingdom,0,3,2,1,321,63.296341463414635
15750.0,3,8,2465.48,8.414607508532423,214,364,United Kingdom,1,5,5,5,555,6142.663481228669
15752.0,40,7,2586.98,6.309707317073171,236,333,United Kingdom,1,3,5,5,355,393.20249256395005
15754.0,51,3,458.57,16.3775,24,195,United Kingdom,0,3,4,3,343,344.8723557692308
15755.0,10,6,2364.25,16.7677304964539,127,284,United Kingdom,1,5,5,5,555,3338.3027079303674
15756.0,61,4,532.96,2.7758333333333334,160,187,United Kingdom,1,3,4,3,343,65.36639784946236
15757.0,66,2,714.42,15.876,43,152,United Kingdom,0,3,3,4,334,172.9773134328358
15758.0,25,1,205.25,22.805555555555557,9,0,United Kingdom,0,4,2,2,422,320.15491452991455
15759.0,297,2,117.03999999999999,23.407999999999998,5,61,United Kingdom,0,1,3,1,131,57.34174496644295
15762.0,65,2,583.75,15.777027027027026,37,12,United Kingdom,0,3,3,3,333,174.50348075348074
15763.0,32,2,1007.02,16.783666666666665,57,45,United Kingdom,0,4,3,4,434,371.27505050505044
15764.0,88,6,2911.38,16.54193181818182,146,188,United Kingdom,1,2,5,5,255,407.04304136874356
15766.0,64,1,131.46,16.4325,8,0,United Kingdom,0,3,2,1,321,92.27480769230769
15768.0,116,3,371.83,14.301153846153845,22,110,United Kingdom,0,2,4,3,243,133.84413214990138
15769.0,235,1,40.68,40.68,1,0,United Kingdom,0,1,2,1,121,62.916101694915255
15773.0,6,1,147.52,16.391111111111112,9,0,United Kingdom,0,5,2,1,521,854.6793650793652
15774.0,69,1,270.8,10.832,25,0,United Kingdom,0,3,2,2,322,56.48114285714286
15775.0,245,1,104.9,14.985714285714286,7,0,United Kingdom,0,1,2,1,121,22.234901277584203
15776.0,133,1,241.62,13.423333333333334,18,0,United Kingdom,0,2,2,2,222,36.56355721393035
15777.0,241,2,227.36,16.240000000000002,14,120,United Kingdom,0,1,3,2,132,48.98842975206612
15780.0,184,3,475.28000000000003,16.38896551724138,26,174,United Kingdom,0,1,4,3,143,97.0049580615098
15781.0,25,3,345.46,17.273,20,280,United Kingdom,1,4,4,2,442,727.4590384615385
15782.0,10,3,543.4200000000001,30.190000000000005,16,79,United Kingdom,0,5,4,3,543,3005.277272727273
15783.0,11,1,246.3,17.592857142857145,14,0,United Kingdom,0,5,2,2,522,535.1160714285716
15785.0,33,5,1051.57,15.932878787878787,44,262,United Kingdom,1,4,4,4,444,855.2206996434936
15786.0,46,3,4813.4,18.16377358490566,255,68,United Kingdom,1,3,4,5,345,423.1772782015255
15787.0,26,3,948.05,4.602184466019417,156,35,United Kingdom,0,4,4,4,444,186.64414778856528
15789.0,358,1,351.3,14.052,25,0,United Kingdom,0,1,2,2,122,14.286852367688022
15790.0,10,1,220.85,6.31,34,0,United Kingdom,0,5,2,2,522,209.3772727272727
15791.0,44,2,1427.44,19.825555555555557,64,160,United Kingdom,0,3,3,4,334,321.6145679012346
15793.0,15,1,57.21,28.605,2,0,United Kingdom,0,4,2,1,421,652.5515625
15795.0,150,1,610.01,14.524047619047618,42,0,United Kingdom,0,2,2,3,223,35.1077972248502
15796.0,1,8,2378.11,18.578984375,69,301,United Kingdom,1,5,5,5,555,27125.3171875
15797.0,319,1,15.0,15.0,1,0,United Kingdom,0,1,2,1,121,17.109375
15799.0,76,3,833.14,8.589072164948453,93,258,United Kingdom,1,2,4,4,244,122.14329896907216
15800.0,107,2,699.08,5.874621848739496,116,139,United Kingdom,0,2,3,4,234,39.708092125739185
15801.0,46,3,1063.95,16.62421875,61,63,United Kingdom,0,3,4,4,344,387.30892619680856
15803.0,51,1,75.9,18.975,4,0,United Kingdom,0,3,2,1,321,133.18990384615387
15804.0,1,13,3956.39,15.158582375478927,169,198,United Kingdom,1,5,5,5,555,35963.73668582376
15805.0,23,16,4866.68,16.666712328767126,214,341,United Kingdom,1,4,5,5,455,4055.5666666666675
15806.0,46,3,412.98,15.295555555555556,22,230,United Kingdom,1,3,4,3,343,356.3539007092199
15807.0,50,3,854.4,18.17872340425532,47,26,United Kingdom,0,3,4,4,344,390.3078848560701
15808.0,306,4,2661.07,14.00563157894737,136,63,United Kingdom,0,1,4,5,145,66.60658666209498
15809.0,36,5,515.77,14.736285714285714,31,266,United Kingdom,1,3,4,3,343,726.8573359073359
15810.0,79,4,1391.98,15.640224719101123,66,218,United Kingdom,1,2,4,4,244,285.4341011235955
15811.0,22,6,2170.92,16.446363636363635,116,343,United Kingdom,1,4,5,5,455,1565.9798418972332
15812.0,107,3,346.58,11.18,30,81,United Kingdom,0,2,4,2,242,113.35277777777777
15813.0,208,2,482.51,16.083666666666666,30,31,United Kingdom,0,1,3,3,133,56.17740031897926
15814.0,17,4,1116.73,18.30704918032787,55,33,United Kingdom,0,4,4,4,444,1484.9051001821495
15815.0,64,4,576.82,19.227333333333334,24,196,United Kingdom,0,3,4,3,343,431.87548717948715
15819.0,49,4,1854.45,15.200409836065575,95,227,United Kingdom,1,3,4,5,345,443.8519672131148
15820.0,320,1,116.97999999999999,7.311249999999999,16,0,United Kingdom,0,1,2,1,121,8.313415109034267
15821.0,44,2,570.96,9.209032258064516,57,17,United Kingdom,0,3,3,3,333,149.39096774193547
15822.0,3,2,644.17,22.212758620689655,24,356,United Kingdom,1,5,3,3,533,4053.8284482758622
15823.0,372,1,15.0,15.0,1,0,United Kingdom,0,1,2,1,121,14.67828418230563
15825.0,172,1,224.94,12.496666666666666,18,0,United Kingdom,0,2,2,2,222,26.365799614643542
15826.0,56,3,1386.47,21.66359375,61,154,United Kingdom,0,3,4,4,344,416.16903782894735
15827.0,73,14,1836.0900000000001,15.966000000000001,72,299,United Kingdom,1,2,5,5,255,1102.517027027027
15829.0,99,2,636.14,12.473333333333333,44,41,United Kingdom,0,2,3,3,233,91.05533333333332
15830.0,38,1,576.0,14.76923076923077,39,0,United Kingdom,0,3,2,3,323,138.22485207100593
15831.0,58,3,582.01,9.09390625,59,265,United Kingdom,1,3,4,3,343,168.77673463983052
15832.0,254,1,836.79,15.49611111111111,54,0,United Kingdom,0,1,2,4,124,22.18070806100218
15834.0,70,3,1881.75,6.995353159851301,239,206,United Kingdom,1,3,4,5,345,107.88608042305879
15835.0,44,4,858.39,17.883125,45,286,United Kingdom,1,3,4,4,344,580.2080555555556
15836.0,50,1,137.37,13.737,10,0,United Kingdom,0,3,2,1,321,98.31382352941176
15837.0,65,1,391.98,16.3325,24,0,United Kingdom,0,3,2,3,323,90.32367424242425
15838.0,25,7,424.68,32.667692307692306,8,249,United Kingdom,1,4,5,3,453,3210.22899408284
15839.0,33,3,1003.9399999999999,16.458032786885244,56,114,United Kingdom,0,4,4,4,444,530.0454676952747
15840.0,59,2,355.56,13.168888888888889,26,113,United Kingdom,0,3,3,2,332,160.22148148148148
15841.0,73,4,622.36,15.559000000000001,30,266,United Kingdom,1,2,4,3,243,306.9748648648649
15843.0,304,1,118.95000000000002,14.868750000000002,8,0,United Kingdom,0,1,2,1,121,17.793750000000003
15844.0,46,1,130.73999999999998,11.885454545454543,11,0,United Kingdom,0,3,2,1,321,92.30193423597677
15845.0,18,8,2723.07,22.69225,91,319,United Kingdom,1,4,5,5,455,3487.4405263157896
15847.0,38,2,328.79,15.656666666666668,21,249,United Kingdom,1,3,3,2,332,293.0606837606838
15850.0,19,2,238.85,2.4623711340206187,87,148,United Kingdom,1,4,3,2,432,89.87654639175258
15852.0,197,1,103.21000000000001,4.914761904761905,21,0,United Kingdom,0,1,2,1,121,9.060040885040886
15853.0,52,1,110.8,3.6933333333333334,29,0,United Kingdom,0,3,2,1,321,25.435220125786163
15854.0,4,11,1104.15,8.904435483870968,104,357,United Kingdom,1,5,5,4,554,7150.2616935483875
15855.0,137,5,712.24,8.903,59,126,United Kingdom,0,2,4,4,244,117.73894927536233
15856.0,4,26,6394.610000000001,12.042580037664784,268,361,United Kingdom,1,5,5,5,555,22856.81691148776
15857.0,19,1,215.4,16.56923076923077,13,0,United Kingdom,0,4,2,2,422,302.38846153846157
15858.0,16,5,1235.93,6.574095744680851,145,351,United Kingdom,1,4,4,4,444,705.7485137672089
15860.0,41,8,977.21,6.881760563380282,105,327,United Kingdom,1,3,5,4,354,478.4462105969148
15861.0,12,7,3000.36,5.505247706422018,338,254,United Kingdom,1,5,5,5,555,1081.9929146083275
15862.0,8,4,832.88,5.665850340136054,142,365,United Kingdom,1,5,4,4,544,919.1268329554044
15863.0,26,2,68.84,3.8244444444444445,18,167,United Kingdom,0,4,3,1,431,103.40164609053498
15864.0,67,3,91.4,15.233333333333334,6,249,United Kingdom,0,3,4,1,341,245.3014705882353
15865.0,41,3,693.43,18.74135135135135,36,173,United Kingdom,0,3,4,4,344,488.613803088803
15866.0,101,1,230.53,5.122888888888889,43,0,United Kingdom,0,2,2,2,222,18.33190631808279
15867.0,5,15,3709.44,8.08156862745098,302,363,United Kingdom,1,5,5,5,555,7374.43137254902
15869.0,277,2,149.64,9.975999999999999,13,0,United Kingdom,0,1,3,1,131,26.19597122302158
15870.0,33,1,354.09000000000003,4.659078947368421,68,0,United Kingdom,0,4,2,2,422,50.01658281733746
15872.0,15,2,360.93,2.819765625,101,0,United Kingdom,0,4,3,2,432,128.651806640625
15874.0,64,7,1092.85,13.010119047619046,77,220,United Kingdom,1,3,5,4,354,511.3977564102563
15877.0,2,2,493.28,3.823875968992248,122,16,United Kingdom,0,5,3,3,533,930.4764857881137
15880.0,369,1,343.28000000000003,3.2693333333333334,95,0,United Kingdom,0,1,2,2,122,3.2251531531531534
15881.0,312,5,241.74,9.297692307692309,24,52,United Kingdom,0,1,4,2,142,54.21178422216761
15882.0,199,3,253.56,14.086666666666666,18,169,United Kingdom,0,1,4,2,142,77.1245
15883.0,2,2,396.48,8.091428571428573,42,31,United Kingdom,0,5,3,3,533,1968.914285714286
15885.0,93,3,328.35,19.314705882352943,17,216,United Kingdom,0,2,4,2,242,224.99577596996247
15886.0,60,1,123.09,11.19,11,0,United Kingdom,0,3,2,1,321,66.95655737704918
15888.0,81,1,91.81,8.346363636363636,10,0,United Kingdom,0,2,2,1,221,37.15149667405765
15889.0,157,2,446.87,4.80505376344086,79,212,United Kingdom,0,2,3,3,233,22.20056485640397
15891.0,227,1,524.52,8.459999999999999,60,0,United Kingdom,0,1,2,3,123,13.543421052631578
15894.0,253,2,189.3,4.7325,34,115,United Kingdom,0,1,3,2,132,13.601279527559054
15895.0,150,1,42.01,4.201,10,0,United Kingdom,0,2,2,1,221,10.154735099337747
15897.0,194,2,111.55,4.85,16,0,United Kingdom,0,1,3,1,131,18.156410256410254
15898.0,1,5,882.63,10.634096385542168,70,367,United Kingdom,1,5,4,4,544,9703.612951807228
15899.0,369,1,56.25,14.0625,4,0,United Kingdom,0,1,2,1,121,13.872466216216216
15900.0,24,1,351.11,6.884509803921569,44,0,United Kingdom,0,4,2,2,422,100.51384313725491
15901.0,17,3,363.88,3.136896551724138,102,138,United Kingdom,1,4,4,2,442,190.8278735632184
15903.0,26,4,507.96000000000004,13.367368421052632,25,268,United Kingdom,1,4,4,3,443,722.8280701754386
15904.0,8,1,164.68,5.489333333333334,30,0,United Kingdom,0,5,2,1,521,222.622962962963
15906.0,20,7,1471.69,9.943851351351352,111,235,United Kingdom,1,4,5,5,455,1209.8352477477476
15907.0,4,3,967.45,3.8853413654618474,175,206,United Kingdom,1,5,4,4,544,850.8897590361446
15909.0,174,1,69.53999999999999,13.907999999999998,5,0,United Kingdom,0,2,2,1,221,29.00811428571428
15910.0,1,8,1232.18,4.614906367041199,215,315,United Kingdom,1,5,5,4,554,6737.7632958801505
15912.0,178,2,264.62,13.927368421052632,19,54,United Kingdom,0,2,3,2,232,56.79876506909732
15916.0,16,7,1395.63,9.181776315789474,122,350,United Kingdom,1,4,5,4,454,1379.9669698142413
15917.0,248,1,123.1,10.258333333333333,12,0,United Kingdom,0,1,2,1,121,15.03731593038822
15918.0,191,2,334.23,8.35575,33,80,United Kingdom,0,1,3,2,132,31.769257812500005
15919.0,20,2,639.89,4.4747552447552446,103,349,United Kingdom,1,4,3,3,433,155.55101565101563
15920.0,154,4,167.5,2.7916666666666665,53,0,United Kingdom,0,2,4,1,241,26.295698924731184
15921.0,173,1,205.41,8.93086956521739,22,0,United Kingdom,0,2,2,2,222,18.734295352323837
15922.0,373,1,248.9,27.655555555555555,9,0,United Kingdom,0,1,2,2,122,26.990047534165182
15923.0,373,1,127.08,6.051428571428572,21,0,United Kingdom,0,1,2,1,121,5.905805958747136
15925.0,194,1,207.15,17.2625,12,0,United Kingdom,0,1,2,2,122,32.31185897435898
15930.0,67,1,426.63,20.315714285714286,21,0,United Kingdom,0,3,2,3,323,109.04758403361343
15932.0,4,8,1554.35,15.238725490196078,86,285,United Kingdom,1,5,5,5,555,8899.41568627451
15933.0,21,3,1062.46,14.554246575342466,63,65,United Kingdom,0,4,4,4,444,724.4045454545454
15935.0,239,1,108.03999999999999,9.82181818181818,11,0,United Kingdom,0,1,2,1,121,14.937348484848481
15937.0,64,1,145.35,20.764285714285712,7,0,United Kingdom,0,3,2,1,321,116.59945054945054
15938.0,112,5,254.58,16.972,12,211,United Kingdom,0,2,4,2,242,274.1053097345133
15939.0,90,13,795.5899999999999,22.09972222222222,15,241,United Kingdom,1,2,5,4,254,1152.3426587301585
15940.0,311,1,35.8,35.8,1,0,United Kingdom,0,1,2,1,121,41.881410256410255
15942.0,134,1,292.44,22.495384615384616,13,0,United Kingdom,0,2,2,2,222,60.8208547008547
15944.0,277,1,68.9,17.225,4,0,United Kingdom,0,1,2,1,121,22.615557553956837
15945.0,365,1,13.6,13.6,1,0,United Kingdom,0,1,2,1,121,13.562841530054644
15947.0,83,1,524.64,24.982857142857142,21,0,United Kingdom,0,2,2,3,223,108.556462585034
15948.0,8,2,955.24,15.920666666666667,51,35,United Kingdom,0,5,3,4,534,1291.3429629629632
15949.0,17,2,364.72,19.19578947368421,12,54,United Kingdom,0,4,3,2,432,778.4959064327486
15950.0,32,4,1649.82,17.185624999999998,85,327,United Kingdom,1,4,4,5,445,760.333712121212
15951.0,9,2,708.22,17.273658536585366,36,276,United Kingdom,1,5,3,4,534,1260.9770731707317
15952.0,34,4,806.57,8.863406593406594,65,191,United Kingdom,1,3,4,4,344,369.73067503924653
15953.0,15,8,1031.78,11.464222222222222,61,354,United Kingdom,1,4,5,4,454,2092.2205555555556
15955.0,24,14,3508.61,20.761005917159764,131,348,United Kingdom,1,4,5,5,455,4243.549609467455
15957.0,32,1,378.49,9.231463414634147,39,0,United Kingdom,0,4,2,3,423,102.10558019216556
15958.0,74,1,60.9,10.15,6,0,United Kingdom,0,2,2,1,221,49.39666666666666
15963.0,20,2,470.76,16.812857142857144,26,25,United Kingdom,0,4,3,3,433,584.4469387755101
15965.0,17,4,786.64,6.501157024793389,88,350,United Kingdom,1,4,4,4,444,527.3160697887971
15967.0,23,2,418.83,4.986071428571428,73,295,United Kingdom,1,4,3,3,433,151.6596726190476
15969.0,3,3,463.3,27.25294117647059,17,182,United Kingdom,0,5,4,3,543,7460.492647058824
15970.0,304,1,114.9,16.414285714285715,7,0,United Kingdom,0,1,2,1,121,19.643325526932085
15971.0,53,7,273.05,22.754166666666666,7,217,United Kingdom,1,3,5,2,352,1076.6091820987656
15973.0,367,1,34.4,17.2,2,0,United Kingdom,0,1,2,1,121,17.059782608695652
15974.0,39,7,2915.35,17.149117647058823,140,249,United Kingdom,1,3,5,5,355,1095.3998897058823
15975.0,84,1,371.01,15.45875,24,0,United Kingdom,0,2,2,3,223,66.38169117647058
15976.0,165,2,430.94,4.39734693877551,83,54,United Kingdom,0,2,3,3,233,19.337730513892303
15977.0,17,2,854.57,14.009344262295082,48,21,United Kingdom,0,4,3,4,434,568.1567395264117
15978.0,77,1,928.14,20.17695652173913,46,0,United Kingdom,0,2,2,4,224,94.41780936454849
15980.0,89,3,494.52,26.027368421052632,18,165,United Kingdom,0,2,4,3,243,316.6663157894737
15981.0,25,7,1788.48,23.53263157894737,43,229,United Kingdom,1,4,5,5,455,2312.533603238867
15983.0,22,4,1102.44,10.303177570093458,81,351,United Kingdom,1,4,4,4,444,654.0277935798456
15984.0,3,9,1947.25,7.489423076923077,211,365,United Kingdom,1,5,5,5,555,6150.688701923077
15985.0,123,2,724.58,22.643125,25,113,United Kingdom,0,2,3,4,234,133.3022681451613
15986.0,30,1,168.12,12.008571428571429,14,0,United Kingdom,0,4,2,1,421,141.39124423963133
15987.0,12,6,616.14,4.598059701492537,108,356,United Kingdom,1,5,5,3,553,774.5962112514351
15988.0,19,1,158.03,5.852962962962963,26,0,United Kingdom,0,4,2,1,421,106.81657407407408
15990.0,44,2,693.51,13.8702,50,243,United Kingdom,1,3,3,4,334,225.00546666666668
15992.0,4,1,41.989999999999995,13.996666666666664,3,0,United Kingdom,0,5,2,1,521,1021.7566666666665
15993.0,9,7,2797.57,5.068061594202899,335,35,United Kingdom,1,5,5,5,555,1294.8897373188404
15994.0,55,1,284.55,8.8921875,28,0,United Kingdom,0,3,2,2,322,57.95800781250001
15996.0,88,6,1060.68,8.159076923076924,103,277,United Kingdom,1,2,5,4,254,200.76829732065687
15998.0,37,5,3042.27,6.0242970297029705,370,325,United Kingdom,1,3,4,5,345,289.3247915581032
16003.0,30,5,1456.17,15.827934782608697,72,329,United Kingdom,1,4,4,4,444,931.8058380084151
16005.0,12,4,615.39,2.822889908256881,173,258,United Kingdom,1,5,4,3,543,317.0322512350035
16006.0,211,1,101.4,12.675,8,0,United Kingdom,0,1,2,1,121,21.82252358490566
16007.0,48,4,1701.94,4.420623376623377,221,167,United Kingdom,1,3,4,5,345,131.71653326265573
16008.0,24,3,478.78,14.508484848484848,29,180,United Kingdom,0,4,4,3,443,635.4716363636363
16009.0,32,3,890.75,10.122159090909092,68,127,United Kingdom,0,4,4,4,444,335.8716425619835
16010.0,246,3,407.5,4.738372093023256,62,116,United Kingdom,0,1,4,3,143,21.006143489313626
16011.0,8,16,3003.5099999999998,14.651268292682925,98,357,United Kingdom,1,5,5,5,555,9507.045203252032
16012.0,35,3,868.9399999999999,10.103953488372092,81,119,United Kingdom,0,3,4,4,344,307.3285852713178
16013.0,8,7,944.9,21.974418604651163,11,111,United Kingdom,0,5,5,4,554,6238.293281653747
16014.0,38,3,662.38,4.5681379310344825,123,253,United Kingdom,1,3,4,3,343,128.25925729442972
16015.0,4,3,620.0699999999999,3.4258011049723756,146,45,United Kingdom,1,5,4,3,543,750.2504419889502
16016.0,3,8,1508.76,6.420255319148936,156,363,United Kingdom,1,5,5,5,555,4686.786382978723
16017.0,47,1,211.88,6.62125,26,0,United Kingdom,0,3,2,2,322,50.34908854166667
16018.0,39,2,313.98,12.076153846153847,24,141,United Kingdom,0,3,3,2,332,220.3898076923077
16019.0,47,9,2293.14,15.814758620689654,126,317,United Kingdom,1,3,5,5,355,1082.3225431034482
16020.0,17,3,749.01,16.644666666666666,41,48,United Kingdom,0,4,4,4,444,1012.5505555555555
16022.0,260,1,585.78,7.8104,67,0,United Kingdom,0,1,2,3,123,10.922590038314176
16023.0,46,3,719.81,7.126831683168317,90,220,United Kingdom,1,3,4,4,344,166.04001474615546
16024.0,12,1,251.24,3.925625,61,0,United Kingdom,0,5,2,2,522,110.21947115384616
16025.0,30,1,439.65999999999997,15.702142857142857,28,0,United Kingdom,0,4,2,3,423,184.88006912442395
16026.0,43,1,236.09,7.3778125,30,0,United Kingdom,0,3,2,2,322,61.20230823863636
16027.0,137,3,138.9,17.3625,8,81,United Kingdom,0,2,4,1,241,137.76766304347828
16029.0,81,7,284.4,31.599999999999998,4,53,United Kingdom,0,2,5,2,252,984.6097560975609
16030.0,310,1,331.24,11.422068965517242,28,0,United Kingdom,0,1,2,2,122,13.40532209779355
16031.0,92,2,548.94,5.489400000000001,91,154,United Kingdom,0,2,3,3,233,43.088838709677425
16033.0,6,20,8404.25,7.437389380530973,538,364,United Kingdom,1,5,5,5,555,7756.134639696587
16034.0,196,3,366.3,17.442857142857143,18,136,United Kingdom,0,1,4,3,143,96.95395213923132
16036.0,87,2,645.88,12.186415094339623,53,176,United Kingdom,0,2,3,3,233,101.0918524871355
16037.0,270,3,669.32,18.089729729729733,35,88,United Kingdom,0,1,4,3,143,73.09318839134339
16038.0,8,3,471.78000000000003,18.145384615384618,24,194,United Kingdom,1,5,4,3,543,2207.688461538462
16040.0,65,3,1217.45,19.324603174603176,55,203,United Kingdom,1,3,4,4,344,320.6127344877345
16042.0,22,5,1197.27,16.862957746478873,68,310,United Kingdom,1,4,4,4,444,1338.0390385793019
16043.0,38,4,648.59,17.52945945945946,30,280,United Kingdom,1,3,4,3,343,656.2310464310465
16045.0,120,4,1295.7,15.801219512195123,71,170,United Kingdom,0,2,4,4,244,190.6593428744205
16048.0,373,2,54.839999999999996,13.709999999999999,4,0,United Kingdom,0,1,3,1,131,26.760160427807484
16049.0,40,3,1111.79,3.563429487179487,248,34,United Kingdom,1,3,4,4,344,95.16964118198874
16050.0,174,1,137.9,13.790000000000001,10,0,United Kingdom,0,2,2,1,221,28.762000000000004
16052.0,54,1,362.06,10.648823529411764,34,0,United Kingdom,0,3,2,2,322,70.66946524064171
16053.0,33,2,1252.75,15.85759493670886,76,89,United Kingdom,0,4,3,4,434,340.4718912881608
16054.0,145,1,783.9,11.198571428571428,70,0,United Kingdom,0,2,2,4,224,27.99642857142857
16055.0,221,1,134.8,16.85,8,0,United Kingdom,0,1,2,1,121,27.703828828828833
16056.0,45,1,664.85,9.777205882352941,66,0,United Kingdom,0,3,2,3,323,77.58000319693095
16057.0,16,7,2263.12,18.703471074380165,109,268,United Kingdom,1,4,5,5,455,2811.021682061254
16059.0,66,6,1459.8600000000001,8.110333333333333,126,301,United Kingdom,1,3,5,4,354,265.0989552238806
16062.0,10,4,693.72,11.757966101694915,47,355,United Kingdom,1,5,4,4,544,1560.6027734976888
16063.0,260,1,335.32,14.57913043478261,23,0,United Kingdom,0,1,2,2,122,20.388439113776446
16065.0,365,1,372.09,5.028243243243243,71,0,United Kingdom,0,1,2,3,123,5.014504873726185
16066.0,17,5,1055.6399999999999,11.111999999999998,73,107,United Kingdom,1,4,4,4,444,1126.6333333333332
16070.0,22,2,419.78999999999996,14.992499999999998,27,9,United Kingdom,0,4,3,3,433,475.8489130434782
16071.0,45,1,326.24,15.535238095238096,21,0,United Kingdom,0,3,2,2,322,123.26873706004142
16072.0,288,1,326.97,17.208947368421054,19,0,United Kingdom,0,1,2,2,122,21.734483700600986
16076.0,3,9,1945.29,15.687822580645161,71,205,United Kingdom,1,5,5,5,555,12883.624294354839
