StockCode,Description,Total_Quantity,Total_Revenue,Total_Orders,Unique_Customers,Avg_Price
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,87,430.06,31,30,5.089032258064516
22190,LOCAL CAFE MUG,374,429.93,48,37,1.8160416666666668
22647,CERAMIC LOVE HEART MONEY BANK,721,429.84999999999997,36,34,0.9299999999999999
84674,FLYING PIG WATERING CAN,187,429.25000000000006,40,31,2.8285714285714287
21556,CERAMIC STRAWBERRY MONEY BOX,168,428.4,43,35,2.55
40001,WHITE BAMBOO RIBS LAMPSHADE,527,427.78999999999996,33,23,0.8309090909090908
84459A,PINK METAL CHICKEN HEART ,287,427.63,50,48,1.49
22095,LADS ONLY TISSUE BOX,774,427.04,97,72,0.6252293577981652
21949,SET OF 6 STRAWBERRY CHOPSTICKS,337,426.09,56,43,1.3148214285714286
21062,PARTY INVITES SPACEMAN,501,425.84999999999997,61,55,0.85
85130C,BEADED CRYSTAL HEART BLUE  LARGE,479,425.71,43,37,0.9428888888888889
21446,12 RED ROSE PEG PLACE SETTINGS,340,425.0,74,46,1.25
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,25,423.75,20,12,16.95
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,439,423.54999999999995,30,24,1.4100000000000001
22981,PANTRY APPLE CORER,292,423.4,71,57,1.45
20772,GARDEN PATH JOURNAL,165,423.15999999999997,45,40,2.6035555555555554
84843,WHITE SOAP RACK WITH 2 BOTTLES,71,422.45,37,34,5.95
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,203,422.24,25,25,2.08
22515,CHILDS GARDEN SPADE PINK,201,422.1,62,52,2.1
23058,CHRISTMAS HANGING SNOWFLAKE,486,421.02000000000004,44,39,1.1129545454545455
23117,POPPY FIELDS CHOPPING BOARD,85,420.75,39,39,4.95
85169A,IVORY LOVE BIRD CANDLE,430,420.4,47,43,1.1714583333333333
21802,CHRISTMAS TREE HEART DECORATION,1000,420.0,46,45,0.42
22051,BLUE SCANDINAVIAN PAISLEY WRAP,1000,420.0,39,36,0.42000000000000004
20761,BLUE PAISLEY SKETCHBOOK,110,419.92,52,46,3.8174545454545457
22310,IVORY KNITTED MUG COSY ,245,419.89,47,27,1.8132653061224488
23510,MINI PLAYING CARDS GYMKHANA,998,419.16,92,87,0.42
23216,LAUREL HEART ANTIQUE GOLD,338,418.75,38,30,1.3584615384615384
21084,SET/6 COLLAGE PAPER CUPS,1959,418.25000000000006,102,89,0.2581904761904762
18098C,PORCELAIN BUTTERFLY OIL BURNER,145,418.15000000000003,35,23,2.9283783783783788
23336,EGG FRYING PAN PINK ,200,418.05,63,46,2.1115384615384616
21739,COSY SLIPPER SHOES SMALL GREEN,143,417.44000000000005,48,38,2.8813999999999997
84821,DANISH ROSE DELUXE COASTER,947,417.34999999999997,40,35,0.62
47480,HANGING PHOTO CLIP ROPE LADDER,236,417.28,46,27,1.8891666666666664
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,240,417.0,39,37,2.0357142857142856
62018,SOMBRERO ,222,416.09999999999997,46,35,1.934782608695652
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,234,415.5,41,37,2.6785714285714284
22785,SQUARECUSHION COVER PINK UNION FLAG,62,415.3,25,23,6.718
85032B,BLOSSOM IMAGES GIFT WRAP SET,583,415.20000000000005,90,82,0.7296703296703297
22270,HAPPY EASTER HANGING DECORATION,110,412.5,37,30,3.75
23459,DOLLY CABINET 2 DRAWERS ,33,412.5,19,19,12.5
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,84,412.41,31,29,5.066451612903226
21063,PARTY INVITES JAZZ HEARTS,483,412.10999999999996,81,64,0.8692592592592592
22702,BLACK AND WHITE CAT BOWL,373,411.90000000000003,40,35,1.7862500000000001
20839,FRENCH PAISLEY CUSHION COVER ,452,411.84,49,44,0.9855102040816326
23381,PACK OF 12 VINTAGE LEAF TISSUES ,1055,411.45,63,58,0.39
21215,IVORY PAPER CUP CAKE CASES ,748,411.40000000000003,62,50,0.55
72232,FENG SHUI PILLAR CANDLE,2165,411.35,64,44,0.19
22339,CHRISTMAS TREE PAINTED ZINC ,1995,410.89000000000004,50,44,0.26333333333333336
21358,TOAST ITS - HAPPY BIRTHDAY,328,410.0,59,54,1.25
21817,GLITTER CHRISTMAS TREE,908,408.86,54,48,0.5031147540983607
22513,DOORSTOP FOOTBALL DESIGN,135,408.73,51,37,3.7803846153846155
21219,SET/4 BADGES BALLOON GIRL,323,408.59,42,35,1.3625581395348838
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,1524,408.36,59,55,0.28152542372881356
22247,BUNNY DECORATION MAGIC GARDEN,485,408.09,56,54,0.8478688524590163
23512,EMBROIDERED RIBBON REEL ROSIE,197,408.02000000000004,47,45,2.073958333333333
23471,SIX DRAWER OFFICE TIDY,41,407.95,23,23,9.95
23422,PANTRY HOOK BALLOON WHISK ,196,407.68,31,29,2.08
21317,GLASS SPHERE CANDLE STAND MEDIUM,76,407.2,25,23,5.412962962962963
85231G,ORANGE SCENTED SET/9 T-LIGHTS,483,406.65,65,49,0.8598484848484849
20681,PINK POLKADOT CHILDRENS UMBRELLA,125,406.25,33,29,3.25
23042,PAPER LANTERN 7 POINT SNOW STAR,61,405.65000000000003,22,22,6.65
23415,HOME SWEET HOME HOOK,326,405.59999999999997,45,42,1.3699999999999999
21014,SWISS CHALET TREE DECORATION ,1173,404.56999999999994,65,63,0.4036231884057971
21576,LETS GO SHOPPING COTTON TOTE BAG,177,403.67,46,40,2.367826086956522
22454,MEASURING TAPE BABUSHKA RED,138,402.30000000000007,34,30,2.9385714285714286
23114,VINTAGE LEAF CHOPPING BOARD  ,81,400.95000000000005,37,36,4.95
22232,JIGSAW TOADSTOOLS 3 PIECE,559,400.83,59,53,0.877457627118644
21717,EASTER TIN BUCKET,157,400.34999999999997,33,32,2.55
20840,FRENCH FLORAL CUSHION COVER ,464,399.28,43,35,0.9609090909090909
84974,S/2 ZINC HEART DESIGN PLANTERS,40,398.0,28,26,9.95
22422,TOOTHPASTE TUBE PEN,971,397.25,73,53,0.6605194805194805
22518,CHILDS GARDEN BRUSH BLUE,189,396.90000000000003,53,41,2.1
23492,VINTAGE JINGLE BELLS WREATH,48,396.0,23,22,8.25
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,31,395.25,26,22,12.75
23473,WOODLAND SMALL RED FELT HEART,474,393.41999999999996,42,41,0.83
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,187,392.70000000000005,30,24,2.1
22136,LOVE HEART SOCK HANGER,238,392.69999999999993,49,36,1.65
21828,EIGHT PIECE SNAKE  SET,314,392.5,68,53,1.25
21208,PASTEL COLOUR HONEYCOMB FAN,777,392.48999999999995,54,49,0.5961818181818181
84849B,FAIRY SOAP SOAP HOLDER,232,392.08,57,41,1.69
10002,INFLATABLE POLITICAL GLOBE ,461,391.84999999999997,45,38,0.85
23428,IVORY RETRO KITCHEN WALL CLOCK,48,391.20000000000005,23,22,8.15
23021,GLASS BONNE JAM JAR,94,390.1,24,23,4.15
71279,PINK GLASS CANDLEHOLDER,132,389.40000000000003,26,19,2.95
23691,WRAP KEEP CALM BIRTHDAY,925,388.5,35,34,0.42
22709,WRAP WEDDING DAY,925,388.5,37,36,0.42
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,421,387.59,49,40,1.0858620689655172
22389,PAPERWEIGHT SAVE THE PLANET,229,386.90999999999997,35,35,1.9854285714285713
21743,STAR PORTABLE TABLE LIGHT ,131,386.45000000000005,29,27,2.95
23115,RED APPLES CHOPPING BOARD   ,78,386.1,34,34,4.95
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,234,386.09999999999997,31,28,1.65
72819,CUPID DESIGN SCENTED CANDLES,184,386.0,29,27,2.1913793103448276
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,277,385.52,52,40,1.5763461538461538
21277,FRENCH STYLE EMBOSSED HEART CABINET,18,385.15,18,18,21.397222222222222
84820,DANISH ROSE TRINKET TRAYS,181,384.63,30,30,3.8629032258064515
22129,PARTY CONES CANDY TREE DECORATION,456,384.47999999999996,26,26,0.8451851851851852
21643,ASSORTED TUTTI FRUTTI MIRROR,310,382.94,28,26,1.2432142857142858
20762,GREEN FERN SKETCHBOOK ,101,382.46,51,42,3.8227450980392157
20705,MRS ROBOT SOFT TOY,119,382.05,27,27,4.912962962962963
21747,SMALL SKULL WINDMILL,305,381.25,39,30,1.25
21373,MIRRORED WALL ART SNOWFLAKES,507,380.25,45,41,0.75
16045,POPART WOODEN PENCILS ASST,8900,380.0,68,61,0.043478260869565216
21587,COSY HOUR GIANT TUBE MATCHES,149,379.95,25,24,2.55
21112,"SWISS ROLL TOWEL, PINK  SPOTS",267,379.65000000000003,16,15,1.8875000000000002
16235,RECYCLED PENCIL WITH RABBIT ERASER,1825,379.35,78,66,0.2146835443037975
21774,DECORATIVE CATS BATHROOM BOTTLE,415,379.31,49,38,1.1653061224489796
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,445,378.25,45,37,0.8499999999999999
21015,DARK BIRD HOUSE TREE DECORATION,1251,377.90999999999997,66,59,0.3229411764705882
22287,"DECORATION , WOBBLY CHICKEN, METAL ",229,377.84999999999997,28,27,1.65
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,301,377.74999999999994,37,24,1.6123076923076922
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,449,377.49,57,57,0.8477966101694915
84687,BEACH HUT SHELF W 3 DRAWERS,70,376.5,20,16,5.7
21654,RIDGED GLASS FINGER BOWL,802,376.38,46,39,0.6495918367346939
85187,S/12 MINI RABBIT EASTER,228,376.19999999999993,56,51,1.65
35004C,SET OF 3 COLOURED  FLYING DUCKS,69,376.05,28,22,5.45
79030G,TUMBLER NEW ENGLAND,962,375.18,39,34,0.39
23072,MARIE ANTOINETTE TRINKET BOX SILVER,30,375.0,17,17,12.5
23565,EGG CUP MILKMAID HELGA ,300,375.0,30,27,1.25
35809A,ENAMEL PINK TEA CONTAINER,389,374.94,40,37,1.102142857142857
20766,GARDEN PATH SKETCHBOOK,97,374.88,46,40,3.9014285714285712
84813,SET OF 4 DIAMOND NAPKIN RINGS,67,374.85,16,16,8.1625
20765,CHRYSANTHEMUM SKETCHBOOK ,96,374.84,51,45,3.96
84519A,TOMATO CHARLIE+LOLA COASTER SET,285,374.39,57,42,1.419122807017544
23325,RUSTIC STRAWBERRY JAM POT SMALL,228,373.79999999999995,23,22,1.641304347826087
21627,ELEPHANT CARNIVAL POUFFE,25,373.75,21,12,14.95
85135B,BLUE DRAGONFLY HELICOPTER,47,373.65000000000003,34,28,7.95
16011,ANIMAL STICKERS,1773,372.33,46,38,0.21
21318,GLASS CHALICE BLUE SMALL ,680,372.3,40,38,0.8999999999999999
21581,SKULLS  DESIGN  COTTON TOTE BAG,165,371.25,40,33,2.25
21972,SET OF 36 DINOSAUR PAPER DOILIES,256,371.2,38,34,1.45
22936,BAKING MOULD ROSE WHITE CHOCOLATE,114,370.88,31,29,3.337272727272727
22820,GIFT BAG BIRTHDAY,569,370.03000000000003,44,41,0.654
23455,SMALL PARLOUR PICTURE FRAME,128,369.92,31,29,2.89
21192,WHITE BELL HONEYCOMB PAPER ,223,367.94999999999993,32,30,1.65
21143,ANTIQUE GLASS HEART DECORATION ,188,366.59999999999997,24,24,1.95
23538,WALL ART VINTAGE HEART,75,366.45000000000005,24,23,4.918
23074,EMBOSSED HEART TRINKET BOX,177,366.42,34,31,2.071714285714286
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,387,366.34999999999997,44,35,1.108695652173913
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,86,365.5,36,27,4.25
23456,MEDIUM PARLOUR PICTURE FRAME ,88,365.20000000000005,31,28,4.15
85032C,CURIOUS IMAGES GIFT WRAP SET,501,364.8,82,71,0.7523529411764707
21629,SQUARE FLOOR CUSHION VINTAGE RED,47,363.65000000000003,24,12,7.8730769230769235
22642,SET OF 4 NAPKIN CHARMS STARS   ,180,363.5,41,38,2.237674418604651
21356,TOAST ITS - FAIRY FLOWER,304,363.15,53,37,1.1880000000000002
22511,RETROSPOT BABUSHKA DOORSTOP,193,360.87,46,43,2.3256521739130434
16008,SMALL FOLDING SCISSOR(POINTED EDGE),2892,360.71,70,54,0.13614285714285712
20658,RED RETROSPOT LUGGAGE TAG,288,360.0,58,44,1.25
21365,MIRRORED WALL ART STARS,348,360.0,42,35,1.0999999999999999
22618,COOKING SET RETROSPOT,36,358.2,23,21,9.95
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,421,357.84999999999997,44,39,0.85
85136A,YELLOW SHARK HELICOPTER,45,357.75,36,35,7.95
84754,S/15 SILVER GLASS BAUBLES IN BAG,286,357.5,34,33,1.25
85116,BLACK CANDELABRA T-LIGHT HOLDER,358,357.20000000000005,32,27,1.2136363636363638
22985,"WRAP, BILLBOARD FONTS DESIGN",850,357.0,32,32,0.42
82616B,FRAPPUCINO SCARF KNITTING KIT,260,356.78,46,34,1.7004081632653063
17021,NAMASTE SWAGAT INCENSE,1227,355.14,45,28,0.29672727272727273
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,287,354.90999999999997,49,37,1.6212244897959183
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,323,353.15,27,22,1.2835714285714286
22260,FELT EGG COSY BLUE RABBIT ,410,351.62,47,37,0.9124
23337,EGG FRYING PAN MINT ,169,351.52000000000004,60,49,2.08
22405,MONEY BOX POCKET MONEY DESIGN,347,351.19,54,46,1.127142857142857
21634,ASSORTED MINI MADRAS NOTEBOOK,660,350.28,22,21,0.5854545454545454
21061,PARTY INVITES FOOTBALL,412,350.2,52,49,0.8499999999999999
23017,APOTHECARY MEASURING JAR,28,350.0,16,15,12.5
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,153,349.35,25,25,2.61
20998,ROSE DU SUD OVEN GLOVE,119,348.25000000000006,28,27,2.935714285714286
22595,CHRISTMAS GINGHAM HEART,408,346.79999999999995,29,28,0.85
21579,LOLITA  DESIGN  COTTON TOTE BAG,154,346.5,32,30,2.25
85141,JARDIN ETCHED GLASS FRUITBOWL,67,346.25,34,29,5.560526315789474
23150,IVORY SWEETHEART SOAP DISH,139,346.11,40,33,2.49
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,481,345.49,25,24,0.8236
21088,SET/6 FRUIT SALAD PAPER CUPS,1576,345.42,74,67,0.257027027027027
23135,SMALL ZINC HEART WALL ORGANISER,60,345.0,29,26,5.75
22856,ASSORTED EASTER DECORATIONS  BELLS,276,345.0,21,20,1.25
21689,SILVER VANILLA  FLOWER CANDLE POT,92,345.0,23,22,3.75
84660B,BLACK STITCHED WALL CLOCK,311,344.49,24,20,1.3924
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,186,344.21999999999997,41,33,2.3838095238095236
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,94,342.74,37,29,4.017368421052631
84912A,PINK ROSE WASHBAG,91,341.25,37,25,3.75
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,359,340.95,35,32,1.0828571428571427
21054,NURSE'S BAG SOFT TOY,38,340.09999999999997,24,22,8.95
22638,SET OF 4 NAPKIN CHARMS CROWNS ,191,340.02,37,36,2.2837837837837838
20932,PINK POT PLANT CANDLE,129,339.25000000000006,20,20,3.015
84569D,PACK 6 HEART/ICE-CREAM PATCHES,269,338.67,34,32,1.2845714285714287
47585A,PINK FAIRY CAKE CUSHION COVER,90,337.5,26,22,3.75
22406,MONEY BOX KINGS CHOICE DESIGN,319,336.89,64,49,1.215625
23661,MILK MAIDS MUG ,204,336.59999999999997,23,23,1.6499999999999997
21867,PINK UNION JACK  LUGGAGE TAG,266,336.27,75,56,1.2753409090909091
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,112,336.08000000000004,42,36,3.0762222222222224
85177,BASKET OF FLOWERS SEWING KIT,391,334.69,40,38,0.8880487804878048
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,185,334.63,30,29,2.056875
22229,BUNNY WOODEN PAINTED WITH FLOWER ,495,334.27,62,54,0.6703125
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,248,334.15999999999997,18,18,1.391111111111111
22265,EASTER DECORATION NATURAL CHICK,514,334.1,48,42,0.65
84823,DANISH ROSE FOLDING CHAIR,42,333.90000000000003,17,17,7.95
21472,LADYBIRD + BEE RAFFIA FOOD COVER,89,333.75,31,28,3.75
21289,LARGE STRIPES CHOCOLATE GIFT BAG,267,333.75,18,18,1.25
21415,CLAM SHELL SMALL ,182,333.73,29,25,1.973225806451613
21741,COSY SLIPPER SHOES LARGE GREEN,113,333.35,27,26,2.95
23536,VILLAGE SHOW WALL ART,56,333.2,14,14,5.95
23420,PANTRY HOOK TEA STRAINER ,160,332.8,28,26,2.08
22322,BIRD DECORATION GREEN POLKADOT,390,331.5,37,30,0.85
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1506,330.90000000000003,64,46,0.300625
22324,BLUE POLKADOT KIDS BAG,156,330.35999999999996,27,19,2.495
47570B,TEA TIME TABLE CLOTH,31,330.15000000000003,20,18,10.65
84926E,FLOWERS TILE COASTER,990,329.84,37,32,0.43657894736842107
21096,SET/6 FRUIT SALAD  PAPER PLATES,759,329.49,68,61,0.45
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,365,329.05,42,33,1.0035714285714286
22286,DECORATION WOBBLY RABBIT METAL ,633,328.77,44,35,0.6763636363636363
23124,18PC WOODEN CUTLERY SET DISPOSABLE,263,328.75,22,22,1.25
37475,SET/4 COLOURFUL MIXING BOWLS,33,328.34999999999997,25,25,9.95
22344,PARTY PIZZA DISH PINK POLKADOT,833,327.95,45,34,0.5856521739130435
22256,FELT FARM ANIMAL CHICKEN,262,327.5,33,32,1.25
21694,SMALL REGAL  SILVER CANDLEPOT ,111,327.45000000000005,18,18,2.95
21171,BATHROOM METAL SIGN ,232,326.79999999999995,58,43,1.4396551724137931
23457,LARGE PARLOUR PICTURE FRAME,66,326.70000000000005,26,24,4.95
16259,PIECE OF CAMO STATIONERY SET,3380,326.56,31,28,0.0967741935483871
85230B,CINNAMON SCENTED VOTIVE CANDLE,1264,326.23999999999995,38,30,0.27736842105263154
22559,SEASIDE FLYING DISC,255,326.01,36,31,1.3844444444444446
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,101,325.95000000000005,25,23,3.51
20803,SMALL PINK GLASS SUNDAE DISH,773,325.77,30,26,0.5187096774193548
22048,BIRTHDAY BANQUET GIFT WRAP,775,325.5,31,31,0.42
84913B,MINT GREEN ROSE TOWEL,70,325.5,20,19,4.65
23524,WALL ART HORSE & PONY ,89,325.47,33,26,3.722121212121212
23533,WALL ART GARDEN HAVEN ,66,324.70000000000005,28,25,5.235714285714286
84660C,PINK STITCHED WALL CLOCK,359,323.37,23,20,0.998695652173913
84658,WHITE STITCHED CUSHION COVER,46,322.38,16,14,7.024444444444445
22785,SQUARECUSHION COVER PINK UNION JACK,102,322.14,28,26,6.277142857142857
21263,GREEN GOOSE FEATHER TREE 60CM,165,321.75,36,32,1.95
85114A,BLACK ENCHANTED FOREST PLACEMAT,195,321.75,37,19,1.65
22248,DECORATION  PINK CHICK MAGIC GARDEN,383,321.39,44,43,0.8472340425531915
23421,PANTRY HOOK SPATULA,154,320.32,26,24,2.08
23524,HORSE & PONY WALL ART,88,320.19,15,15,3.677333333333333
23568,EGG CUP HENRIETTA HEN CREAM ,256,320.0,25,23,1.25
22482,BLUE TEA TOWEL CLASSIC DESIGN,256,320.0,46,39,1.25
23140,TRIPLE WIRE HOOK IVORY HEART,76,319.54,29,24,4.292758620689655
21948,SET OF 6 CAKE CHOPSTICKS,238,318.07,50,35,1.4128846153846153
23523,WALL ART TREASURE AHOY ,87,317.97,22,21,3.708181818181818
84789,ENCHANTED BIRD PLANT CAGE,85,316.35,38,31,3.729487179487179
21194,PINK  HONEYCOMB PAPER FAN,413,316.3,40,36,0.9261904761904761
21724,PANDA AND BUNNIES STICKER SHEET,372,316.2,57,43,0.85
23218,LAUREL STAR ANTIQUE GOLD,252,315.81,31,25,1.3925806451612903
22688,DOORMAT PEACE ON EARTH BLUE,38,315.64,21,21,8.494761904761905
23037,CANDLE HOLDER SILVER MADELINE,193,315.28999999999996,18,17,1.7299999999999998
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,363,315.06,33,26,0.9970588235294118
23527,ANIMALS AND NATURE WALL ART,84,315.0,14,14,3.75
22517,CHILDS GARDEN RAKE PINK,150,315.0,53,47,2.1
21195,PINK  HONEYCOMB PAPER BALL ,249,314.1,20,18,1.8824999999999998
21476,STEEL SWEETHEART ROUND TABLE CREAM,21,313.95,15,12,14.95
21775,DECORATIVE FLORE BATHROOM BOTTLE,283,313.91,41,34,1.2297560975609756
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",607,313.78,72,62,0.7483561643835616
21284,RETROSPOT CANDLE  SMALL,385,313.53,25,24,1.2026923076923077
22092,BLUE PAISLEY TISSUE BOX,668,312.34000000000003,88,75,0.505
21220,SET/4 BADGES DOGS,239,312.06,41,34,1.394047619047619
71477,COLOURED GLASS STAR T-LIGHT HOLDER,79,312.05,21,18,3.95
23339,EGG FRYING PAN BLUE ,150,312.0,58,43,2.08
35241,ENAMEL BLUE RIM BISCUIT BIN,65,311.95000000000005,29,26,4.805172413793104
22096,PINK PAISLEY SQUARE TISSUE BOX ,716,311.76000000000005,107,87,0.519051724137931
22825,DECORATIVE PLANT POT WITH FRIEZE,39,310.05,21,19,7.950000000000001
23429,RED RETRO KITCHEN WALL CLOCK,38,309.70000000000005,19,18,8.15
22510,GINGHAM BABUSHKA DOORSTOP,158,309.62,39,33,2.436
22903,CALENDAR FAMILY FAVOURITES,113,309.43,31,20,2.7529032258064516
23520,EMBROIDERED RIBBON REEL RUBY ,82,307.5,28,28,3.75
22127,PARTY CONES CARNIVAL ASSORTED,246,307.5,18,18,1.25
35001G,HAND OPEN SHAPE GOLD,97,307.43,22,21,3.6456
21285,RETROSPOT CANDLE  MEDIUM,326,307.22,32,25,1.625625
85180B,PINK HEARTS LIGHT CHAIN ,136,306.0,20,18,3.46
22242,5 HOOK HANGER MAGIC TOADSTOOL,185,305.24999999999994,22,20,1.65
22268,EASTER DECORATION SITTING BUNNY,359,305.15,53,43,0.85
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,180,305.03000000000003,28,25,1.9939285714285713
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,1011,304.71,50,39,0.30811320754716975
22040,BOTANICAL ROSE GIFT WRAP,725,304.5,28,27,0.42
16014,SMALL CHINESE STYLE SCISSOR,728,303.76,45,31,0.4177777777777778
23396,LA JARDIN BOTANIQUE CUSHION COVER,81,303.75,23,23,3.75
22861,EASTER TIN CHICKS IN GARDEN,184,303.59999999999997,35,35,1.65
72598,SET/12 TAPER CANDLES,363,303.51,40,38,0.8450000000000001
21879,HEARTS GIFT TAPE,1027,303.23,57,52,0.4628813559322034
21060,PARTY INVITES BALLOON GIRL,356,302.59999999999997,53,47,0.85
22204,MILK PAN BLUE POLKADOT,96,302.5,30,23,3.346774193548387
23560,SET OF 6 RIBBONS COUNTRY STYLE,104,300.56,19,19,2.89
23071,MARIE ANTOINETTE TRINKET BOX GOLD,24,300.0,10,10,12.5
21761,WOOD AND GLASS MEDICINE CABINET,10,299.5,10,10,29.95
23525,WALL ART BUFFALO BILL ,82,299.22,27,23,3.717142857142857
35004G,SET OF 3 GOLD FLYING DUCKS,66,298.9,18,15,5.522222222222222
22390,PAPERWEIGHT CHILDHOOD MEMORIES,177,298.52,28,22,2.408620689655172
22246,MAGIC GARDEN FELT GARLAND ,146,297.78,30,26,2.240666666666667
85127,SMALL SQUARE CUT GLASS CANDLESTICK,60,297.0,18,17,4.95
23695,DOILY THANK YOU CARD,727,296.7,44,41,0.41739130434782606
21374,MIRRORED WALL ART SKULLS,210,295.0,38,35,1.7105263157894737
22503,CABIN BAG VINTAGE PAISLEY,15,294.45,9,9,24.216666666666665
23525,BUFFALO BILL WALL ART ,78,292.5,13,13,3.75
23523,TREASURE AHOY WALL ART,78,292.5,13,13,3.75
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,176,292.03999999999996,21,21,1.7213043478260868
85131A,BEADED PEARL HEART WHITE ON STICK,237,291.69,22,17,1.2413636363636362
84665,SQUARE CHERRY BLOSSOM CABINET,49,291.55,13,13,5.950000000000001
21417,COCKLE SHELL DISH,175,291.52000000000004,30,24,1.7943333333333336
22598,CHRISTMAS MUSICAL ZINC TREE,815,291.33,51,42,0.4681481481481481
23379,PACK OF 12 RED APPLE TISSUES,743,289.77,49,48,0.39
35004B,SET OF 3 BLACK FLYING DUCKS,53,288.85,26,21,5.45
23057,BEADED CHANDELIER T-LIGHT HOLDER,57,287.99,23,22,5.174615384615384
84358,FLOOR LAMP SHADE WOOD BASE,32,287.74,12,6,9.341666666666667
23047,PAPER LANTERN 5 POINT SEQUIN STAR,50,287.5,21,21,5.75
23413,VINTAGE COFFEE GRINDER BOX,58,287.1,19,16,4.95
22230,JIGSAW TREE WITH WATERING CAN,686,286.85999999999996,62,49,0.5484615384615384
20866,BLUE ROSE FABRIC MIRROR,229,286.39,35,32,1.3119444444444444
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,97,286.15000000000003,30,27,2.95
23532,WALL ART WORK REST AND PLAY  ,67,285.45000000000005,24,22,4.508333333333334
90200B,BLACK SWEETHEART BRACELET,67,284.75,24,18,4.25
37413,ICON MUG REVOLUTIONARY,701,283.71,79,52,0.4112345679012346
21562,HAWAIIAN GRASS SKIRT ,239,283.55,24,19,1.2341666666666666
22516,CHILDS GARDEN RAKE BLUE,135,283.50000000000006,40,34,2.1
23527,WALL ART ANIMALS AND NATURE ,77,283.23,25,24,3.7146153846153847
20838,FRENCH LATTICE CUSHION COVER ,330,282.94,33,30,0.9239393939393938
23519,EMBROIDERED RIBBON REEL CLAIRE,75,281.25,17,17,3.75
71101E,STANDING FAIRY POLE SUPPORT ,348,280.2,22,17,0.8330434782608696
21202,DOLLY HONEYCOMB GARLAND,257,280.05,19,19,1.5
84968E,SET OF 16 VINTAGE BLACK CUTLERY,21,279.96,17,10,13.468235294117648
84816,DANISH ROSE BEDSIDE CABINET,7,279.65000000000003,7,7,39.95
22547,MINI JIGSAW DINOSAUR ,738,279.51,50,41,0.43764705882352944
21286,RETROSPOT CANDLE  LARGE,255,279.37,18,17,1.2577777777777777
85136C,RED SHARK HELICOPTER,35,278.25,25,20,7.95
35598D,PINK/WHITE CHRISTMAS TREE 60CM,420,277.22,23,22,0.7547826086956522
16169M,WRAP DAISY CARPET ,660,277.2,25,24,0.42
23039,T-LIGHT HOLDER SILVER HEART HANDLE,144,277.2,20,20,1.9357142857142857
35599B,BLACK CHRISTMAS TREE 120CM,125,276.45,21,18,2.8842857142857143
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,325,276.25,52,50,0.85
22201,FRYING PAN BLUE POLKADOT,84,276.0,39,28,3.7884615384615383
22049,WRAP CHRISTMAS SCREEN PRINT,1025,275.25,31,26,0.26187499999999997
23018,LARGE APOTHECARY MEASURING JAR ,22,275.0,17,16,12.5
21371,MIRRORED WALL ART POPPIES,275,274.65,32,27,1.0875
84920,PINK FLOWER FABRIC PONY,73,273.75,26,22,3.75
21630,FLOOR CUSHION ELEPHANT CARNIVAL,31,273.45,19,10,8.897368421052631
35923,CANDY HEART HANGING DECORATION,593,273.15,38,28,0.47333333333333333
22345,PARTY PIZZA DISH BLUE POLKADOT,756,273.12,40,29,0.5486046511627907
